awayTeam,awayTeamKit,competition,date,endPeriod1,endPeriod2,homeTeam,homeTeamKit,homeTeamStartLeft,id,period1,period2,season,stadium,startPeriod1,startPeriod2,videos,week
"{'id': '428', 'name': 'Atlético Mineiro', 'shortName': 'ATM'}","{'name': 'Away', 'primaryColor': '#ffffff', 'primaryTextColor': '#000000', 'secondaryColor': '#ffffff', 'secondaryTextColor': '#000000'}","{'id': '42', 'name': 'Brasileiro Série A'}",2023-11-29T22:30:00,3059.359,6263.363,"{'id': '435', 'name': 'Flamengo', 'shortName': 'FLA'}","{'name': 'Home', 'primaryColor': '#c22a1e', 'primaryTextColor': '#000000', 'secondaryColor': '#ffffff', 'secondaryTextColor': '#c22a1e'}",True,12847,49.86263333333333,52.82281666666667,2023,"{'id': '364', 'name': 'Maracanã', 'pitchLength': 105.0, 'pitchWidth': 68.0}",67.601,3093.994,"{'fps': 29.97, 'id': '14858', 'videoUrl': 'epitome-staging.pff.com/en/film_room/0a79df90-1526-4920-997c-9ee963415636'}",36
"{'id': '430', 'name': 'Botafogo', 'shortName': 'BOT'}","{'name': 'Away', 'primaryColor': '#ffffff', 'primaryTextColor': '#000000', 'secondaryColor': '#ffffff', 'secondaryTextColor': '#000000'}","{'id': '42', 'name': 'Brasileiro Série A'}",2023-11-30T00:30:00,3200.167,6642.176,"{'id': '433', 'name': 'Coritiba', 'shortName': 'CTB'}","{'name': '2023 Alt 2', 'primaryColor': '#000000', 'primaryTextColor': '#ace684', 'secondaryColor': '#ace684', 'secondaryTextColor': '#000000'}",False,12848,52.11156666666667,56.35748333333334,2023,"{'id': '353', 'name': 'Estadio Couto Pereira', 'pitchLength': 109.0, 'pitchWidth': 72.0}",73.473,3260.727,"{'fps': 29.97, 'id': '14861', 'videoUrl': 'epitome-staging.pff.com/en/film_room/09349776-67d8-4bb3-a8ac-16437e0b3567'}",36
"{'id': '426', 'name': 'Athletico Paranaense', 'shortName': 'APR'}","{'name': 'Home', 'primaryColor': '#b0000b', 'primaryTextColor': '#000000', 'secondaryColor': '#000000', 'secondaryTextColor': '#b0000b'}","{'id': '42', 'name': 'Brasileiro Série A'}",2023-11-30T23:00:00,2948.482,6077.945,"{'id': '514', 'name': 'Cruzeiro', 'shortName': 'CRZ'}","{'name': 'Away', 'primaryColor': '#0000CD', 'primaryTextColor': '#ffffff', 'secondaryColor': '#ffffff', 'secondaryTextColor': '#0000CD'}",False,12849,47.91903333333333,50.96263333333333,2023,"{'id': '349', 'name': 'Mineirao', 'pitchLength': 105.0, 'pitchWidth': 68.0}",73.34,3020.187,"{'fps': 29.97, 'id': '14902', 'videoUrl': 'epitome-staging.pff.com/en/film_room/cc238ab6-024e-4e32-b333-8468ed223344'}",36
"{'id': '444', 'name': 'São Paulo FC', 'shortName': 'SAO'}","{'name': 'Away', 'primaryColor': '#ff0000', 'primaryTextColor': '#ffffff', 'secondaryColor': '#000000', 'secondaryTextColor': '#ffffff'}","{'id': '42', 'name': 'Brasileiro Série A'}",2023-11-29T22:00:00,3209.743,6569.965,"{'id': '517', 'name': 'Bahia', 'shortName': 'BAH'}","{'name': 'Home', 'primaryColor': '#ffffff', 'primaryTextColor': '#4169E1', 'secondaryColor': '#ff0000', 'secondaryTextColor': '#ffffff'}",True,12850,52.219433333333335,54.78081666666667,2023,"{'id': '366', 'name': 'Itaipava Arena Fonte Nova', 'pitchLength': 105.0, 'pitchWidth': 68.0}",76.577,3283.116,"{'fps': 29.97, 'id': '14859', 'videoUrl': 'epitome-staging.pff.com/en/film_room/dcf83296-3650-474c-a314-4f5d4368716f'}",36
"{'id': '437', 'name': 'Fortaleza', 'shortName': 'FRT'}","{'name': 'Away', 'primaryColor': '#ffffff', 'primaryTextColor': '#e31d1a', 'secondaryColor': '#ffffff', 'secondaryTextColor': '#0d5aa5'}","{'id': '42', 'name': 'Brasileiro Série A'}",2023-11-30T23:30:00,3253.22,6630.931,"{'id': '442', 'name': 'Red Bull Bragantino', 'shortName': 'RBB'}","{'name': 'Away', 'primaryColor': '#000000', 'primaryTextColor': '#ffffff', 'secondaryColor': '#000000', 'secondaryTextColor': '#ffffff'}",True,12851,53.17873333333333,55.30141666666666,2023,"{'id': '376', 'name': 'Estádio Nabi Abi Chedid', 'pitchLength': 110.0, 'pitchWidth': 68.0}",62.496,3312.846,"{'fps': 29.97, 'id': '14904', 'videoUrl': 'epitome-staging.pff.com/en/film_room/4f654e47-ffdf-4e7d-8975-a5d929f40638'}",36
"{'id': '436', 'name': 'Fluminense FC', 'shortName': 'FMN'}","{'name': 'Home', 'primaryColor': '#870a28', 'primaryTextColor': '#ffffff', 'secondaryColor': '#00613c', 'secondaryTextColor': '#ffffff'}","{'id': '42', 'name': 'Brasileiro Série A'}",2023-11-29T22:00:00,3000.534,5989.957,"{'id': '443', 'name': 'Santos FC', 'shortName': 'STS'}","{'name': 'Home', 'primaryColor': '#ffffff', 'primaryTextColor': '#000000', 'secondaryColor': '#000000', 'secondaryTextColor': '#ffffff'}",True,12852,48.725950000000005,49.00568333333334,2023,"{'id': '367', 'name': 'Estadio Urbano Caldeira', 'pitchLength': 105.0, 'pitchWidth': 68.0}",76.977,3049.616,"{'fps': 29.97, 'id': '14856', 'videoUrl': 'epitome-staging.pff.com/en/film_room/8edc663d-6a45-4341-aebd-1462200af5bf'}",36
"{'id': '439', 'name': 'Internacional', 'shortName': 'INL'}","{'name': 'Home', 'primaryColor': '#c20c18', 'primaryTextColor': '#f8f0e3', 'secondaryColor': '#f8f0e3', 'secondaryTextColor': '#c20c18'}","{'id': '42', 'name': 'Brasileiro Série A'}",2023-11-29T23:00:00,3004.371,6331.064,"{'id': '434', 'name': 'Cuiabá', 'shortName': 'CUI'}","{'name': 'Home', 'primaryColor': '#ffff00', 'primaryTextColor': '#339900', 'secondaryColor': '#339900', 'secondaryTextColor': '#ffff00'}",False,12853,49.12135,54.91601666666667,2023,"{'id': '351', 'name': 'Arena Pantanal', 'pitchLength': 105.0, 'pitchWidth': 68.0}",57.09,3036.103,"{'fps': 29.97, 'id': '14860', 'videoUrl': 'epitome-staging.pff.com/en/film_room/aa20960a-0064-4101-ab5a-571ee29875a1'}",36
"{'id': '432', 'name': 'Corinthians', 'shortName': 'COR'}","{'name': 'Home', 'primaryColor': '#ffffff', 'primaryTextColor': '#000000', 'secondaryColor': '#000000', 'secondaryTextColor': '#ffffff'}","{'id': '42', 'name': 'Brasileiro Série A'}",2023-11-29T00:30:00,2978.278,6446.947,"{'id': '516', 'name': 'Vasco da Gama', 'shortName': 'VDG'}","{'name': 'Home', 'primaryColor': '#000000', 'primaryTextColor': '#ffffff', 'secondaryColor': '#ffffff', 'secondaryTextColor': '#000000'}",False,12854,48.02858333333333,57.23056666666667,2023,"{'id': '365', 'name': 'Estádio São Januário', 'pitchLength': 105.0, 'pitchWidth': 68.0}",96.563,3013.113,"{'fps': 29.97, 'id': '14845', 'videoUrl': 'epitome-staging.pff.com/en/film_room/751f6633-190c-4818-89e1-55a5d4c16a8a'}",36
"{'id': '425', 'name': 'América Mineiro', 'shortName': 'AMM'}","{'name': 'Away', 'primaryColor': '#ffffff', 'primaryTextColor': '#008000', 'secondaryColor': '#ffffff', 'secondaryTextColor': '#00f000'}","{'id': '42', 'name': 'Brasileiro Série A'}",2023-11-30T00:30:00,3079.279,6095.195,"{'id': '441', 'name': 'Palmeiras', 'shortName': 'PAL'}","{'name': 'Home', 'primaryColor': '#006437', 'primaryTextColor': '#ffffff', 'secondaryColor': '#ffffff', 'secondaryTextColor': '#006437'}",False,12855,50.155150000000006,49.81426666666666,2023,"{'id': '369', 'name': 'Allianz Parque', 'pitchLength': 105.0, 'pitchWidth': 68.0}",69.97,3106.339,"{'fps': 29.97, 'id': '14862', 'videoUrl': 'epitome-staging.pff.com/en/film_room/559c9eb4-cf4a-4aad-8641-02cd7717b2fd'}",36
"{'id': '444', 'name': 'São Paulo FC', 'shortName': 'SAO'}","{'name': 'Home', 'primaryColor': '#ffffff', 'primaryTextColor': '#ff0000', 'secondaryColor': '#ffffff', 'secondaryTextColor': '#000000'}","{'id': '42', 'name': 'Brasileiro Série A'}",2023-12-03T00:00:00,3329.329,6822.823,"{'id': '428', 'name': 'Atlético Mineiro', 'shortName': 'ATM'}","{'name': 'Home', 'primaryColor': '#000000', 'primaryTextColor': '#ffffff', 'secondaryColor': '#000000', 'secondaryTextColor': '#ffffff'}",True,12856,53.89723333333334,57.20555000000001,2023,"{'id': '349', 'name': 'Mineirao', 'pitchLength': 105.0, 'pitchWidth': 68.0}",95.495,3390.49,"{'fps': 29.97, 'id': '15004', 'videoUrl': 'epitome-staging.pff.com/en/film_room/07d65c77-6eff-4d3f-aab8-1accf8b1c855'}",37
"{'id': '514', 'name': 'Cruzeiro', 'shortName': 'CRZ'}","{'name': 'Home', 'primaryColor': '#ffffff', 'primaryTextColor': '#0000CD', 'secondaryColor': '#0000CD', 'secondaryTextColor': '#ffffff'}","{'id': '42', 'name': 'Brasileiro Série A'}",2023-12-03T21:30:00,3006.206,6136.369,"{'id': '430', 'name': 'Botafogo', 'shortName': 'BOT'}","{'name': 'Home', 'primaryColor': '#000000', 'primaryTextColor': '#ffffff', 'secondaryColor': '#000000', 'secondaryTextColor': '#ffffff'}",False,12857,48.92225,50.94036666666666,2023,"{'id': '363', 'name': 'Estádio Olímpico Nilton Santos', 'pitchLength': 105.0, 'pitchWidth': 68.0}",70.871,3079.947,"{'fps': 29.97, 'id': '15113', 'videoUrl': 'epitome-staging.pff.com/en/film_room/bbb64cd7-74b8-486c-a548-adedbd3bc733'}",37
"{'id': '439', 'name': 'Internacional', 'shortName': 'INL'}","{'name': 'Home', 'primaryColor': '#c20c18', 'primaryTextColor': '#f8f0e3', 'secondaryColor': '#f8f0e3', 'secondaryTextColor': '#c20c18'}","{'id': '42', 'name': 'Brasileiro Série A'}",2023-12-02T21:00:00,2906.34,6382.749,"{'id': '432', 'name': 'Corinthians', 'shortName': 'COR'}","{'name': '2023 Alt', 'primaryColor': '#eff680', 'primaryTextColor': '#000000', 'secondaryColor': '#000000', 'secondaryTextColor': '#eff680'}",True,12858,46.919700000000006,56.79678333333333,2023,"{'id': '368', 'name': 'Arena Corinthians', 'pitchLength': 105.0, 'pitchWidth': 68.0}",91.158,2974.942,"{'fps': 29.97, 'id': '14996', 'videoUrl': 'epitome-staging.pff.com/en/film_room/fe3977ea-0419-4ea2-aabf-b801106720e7'}",37
"{'id': '517', 'name': 'Bahia', 'shortName': 'BAH'}","{'name': 'Away', 'primaryColor': '#4169E1', 'primaryTextColor': '#ffffff', 'secondaryColor': '#ff0000', 'secondaryTextColor': '#4169E1'}","{'id': '42', 'name': 'Brasileiro Série A'}",2023-12-03T21:30:00,3049.917,6182.683,"{'id': '425', 'name': 'América Mineiro', 'shortName': 'AMM'}","{'name': 'Home', 'primaryColor': '#000000', 'primaryTextColor': '#00f000', 'secondaryColor': '#000000', 'secondaryTextColor': '#ffffff'}",False,12859,49.75198333333333,51.25515,2023,"{'id': '348', 'name': 'Estádio Raimundo Sampaio', 'pitchLength': 105.0, 'pitchWidth': 68.0}",64.798,3107.374,"{'fps': 29.97, 'id': '15111', 'videoUrl': 'epitome-staging.pff.com/en/film_room/9a19a3f8-8049-4d46-af2d-c0a3fc386268'}",37
"{'id': '438', 'name': 'Goiás', 'shortName': 'GOI'}","{'name': 'Away', 'primaryColor': '#ffffff', 'primaryTextColor': '#005e4f', 'secondaryColor': '#005e4f', 'secondaryTextColor': '#ffffff'}","{'id': '42', 'name': 'Brasileiro Série A'}",2023-12-03T21:30:00,2848.615,5838.138,"{'id': '437', 'name': 'Fortaleza', 'shortName': 'FRT'}","{'name': 'Home', 'primaryColor': '#0d5aa5', 'primaryTextColor': '#ffffff', 'secondaryColor': '#e31d1a', 'secondaryTextColor': '#ffffff'}",False,12860,46.02601666666666,49.43388333333333,2023,"{'id': '355', 'name': 'Arena Castelao', 'pitchLength': 105.0, 'pitchWidth': 68.0}",87.054,2872.105,"{'fps': 29.97, 'id': '15115', 'videoUrl': 'epitome-staging.pff.com/en/film_room/3eee034b-9935-4b00-81fe-e98fac79ccec'}",37
"{'id': '433', 'name': 'Coritiba', 'shortName': 'CTB'}","{'name': 'Home', 'primaryColor': '#ffffff', 'primaryTextColor': '#04690f', 'secondaryColor': '#000000', 'secondaryTextColor': '#ffffff'}","{'id': '42', 'name': 'Brasileiro Série A'}",2023-12-03T21:30:00,2901.635,5900.855,"{'id': '442', 'name': 'Red Bull Bragantino', 'shortName': 'RBB'}","{'name': 'Away', 'primaryColor': '#000000', 'primaryTextColor': '#ffffff', 'secondaryColor': '#000000', 'secondaryTextColor': '#ffffff'}",True,12861,47.018683333333335,49.59883333333333,2023,"{'id': '376', 'name': 'Estádio Nabi Abi Chedid', 'pitchLength': 110.0, 'pitchWidth': 68.0}",80.514,2924.925,"{'fps': 29.97, 'id': '15117', 'videoUrl': 'epitome-staging.pff.com/en/film_room/ee719f68-09a3-46ba-83de-3535663f0a9d'}",37
"{'id': '516', 'name': 'Vasco da Gama', 'shortName': 'VDG'}","{'name': 'Away', 'primaryColor': '#ffffff', 'primaryTextColor': '#ff0000', 'secondaryColor': '#000000', 'secondaryTextColor': '#ffffff'}","{'id': '42', 'name': 'Brasileiro Série A'}",2023-12-03T21:30:00,3127.07,6337.905,"{'id': '515', 'name': 'Grêmio', 'shortName': 'GRM'}","{'name': 'Home', 'primaryColor': '#1E90FF', 'primaryTextColor': '#ffffff', 'secondaryColor': '#ffffff', 'secondaryTextColor': '#000000'}",True,12862,51.05733333333333,52.93404999999999,2023,"{'id': '359', 'name': 'Arena do Grêmio', 'pitchLength': 105.0, 'pitchWidth': 68.0}",63.63,3161.862,"{'fps': 29.97, 'id': '15116', 'videoUrl': 'epitome-staging.pff.com/en/film_room/f36de4b1-ec0b-46e5-8c7c-8f2e262495d6'}",37
"{'id': '434', 'name': 'Cuiabá', 'shortName': 'CUI'}","{'name': 'Away', 'primaryColor': '#ffffff', 'primaryTextColor': '#339900', 'secondaryColor': '#ffffff', 'secondaryTextColor': '#339900'}","{'id': '42', 'name': 'Brasileiro Série A'}",2023-12-03T19:00:00,3089.957,6277.544,"{'id': '435', 'name': 'Flamengo', 'shortName': 'FLA'}","{'name': 'Home', 'primaryColor': '#c22a1e', 'primaryTextColor': '#000000', 'secondaryColor': '#ffffff', 'secondaryTextColor': '#c22a1e'}",True,12863,49.88545,52.00478333333333,2023,"{'id': '364', 'name': 'Maracanã', 'pitchLength': 105.0, 'pitchWidth': 68.0}",96.83,3157.257,"{'fps': 29.97, 'id': '15102', 'videoUrl': 'epitome-staging.pff.com/en/film_room/c189dc06-1778-4d42-8899-ee012809609b'}",37
"{'id': '443', 'name': 'Santos FC', 'shortName': 'STS'}","{'name': 'Away', 'primaryColor': '#ffffff', 'primaryTextColor': '#000000', 'secondaryColor': '#000000', 'secondaryTextColor': '#FFFF00'}","{'id': '42', 'name': 'Brasileiro Série A'}",2023-12-03T21:30:00,3164.764,6522.956,"{'id': '426', 'name': 'Athletico Paranaense', 'shortName': 'APR'}","{'name': 'Home', 'primaryColor': '#b0000b', 'primaryTextColor': '#000000', 'secondaryColor': '#000000', 'secondaryTextColor': '#b0000b'}",False,12864,51.36301666666667,55.0278,2023,"{'id': '352', 'name': 'Arena da Baixada', 'pitchLength': 105.0, 'pitchWidth': 68.0}",82.983,3221.288,"{'fps': 29.97, 'id': '15114', 'videoUrl': 'epitome-staging.pff.com/en/film_room/b1cad098-92ea-4462-8e99-99ee545af6fa'}",37
"{'id': '436', 'name': 'Fluminense FC', 'shortName': 'FMN'}","{'name': 'Away', 'primaryColor': '#ffffff', 'primaryTextColor': '#870a28', 'secondaryColor': '#870a28', 'secondaryTextColor': '#ffffff'}","{'id': '42', 'name': 'Brasileiro Série A'}",2023-12-03T19:00:00,3208.208,6349.416,"{'id': '441', 'name': 'Palmeiras', 'shortName': 'PAL'}","{'name': 'Home', 'primaryColor': '#006437', 'primaryTextColor': '#ffffff', 'secondaryColor': '#ffffff', 'secondaryTextColor': '#006437'}",True,12865,52.26281666666667,51.74118333333333,2023,"{'id': '369', 'name': 'Allianz Parque', 'pitchLength': 105.0, 'pitchWidth': 68.0}",72.439,3244.945,"{'fps': 29.97, 'id': '15105', 'videoUrl': 'epitome-staging.pff.com/en/film_room/a7ac4381-dcc1-4594-852a-d083ea496263'}",37
"{'id': '430', 'name': 'Botafogo', 'shortName': 'BOT'}","{'name': 'Home', 'primaryColor': '#000000', 'primaryTextColor': '#ffffff', 'secondaryColor': '#000000', 'secondaryTextColor': '#ffffff'}","{'id': '42', 'name': 'Brasileiro Série A'}",2023-12-07T00:30:00,3093.594,6137.171,"{'id': '439', 'name': 'Internacional', 'shortName': 'INL'}","{'name': 'Home', 'primaryColor': '#c20c18', 'primaryTextColor': '#f8f0e3', 'secondaryColor': '#f8f0e3', 'secondaryTextColor': '#c20c18'}",True,12866,49.76643333333333,49.36603333333334,2023,"{'id': '360', 'name': 'Estadio Beira-Rio', 'pitchLength': 105.0, 'pitchWidth': 68.0}",107.608,3175.209,"{'fps': 29.97, 'id': '15207', 'videoUrl': 'epitome-staging.pff.com/en/film_room/de215db5-29a5-4607-a790-715626b70dae'}",38
"{'id': '432', 'name': 'Corinthians', 'shortName': 'COR'}","{'name': 'Away', 'primaryColor': '#000000', 'primaryTextColor': '#ffffff', 'secondaryColor': '#ffffff', 'secondaryTextColor': '#000000'}","{'id': '42', 'name': 'Brasileiro Série A'}",2023-12-07T00:30:00,2979.646,5916.583,"{'id': '433', 'name': 'Coritiba', 'shortName': 'CTB'}","{'name': 'Home', 'primaryColor': '#ffffff', 'primaryTextColor': '#04690f', 'secondaryColor': '#000000', 'secondaryTextColor': '#ffffff'}",False,12867,48.04636666666667,47.94683333333332,2023,"{'id': '353', 'name': 'Estadio Couto Pereira', 'pitchLength': 109.0, 'pitchWidth': 72.0}",96.864,3039.773,"{'fps': 29.97, 'id': '15206', 'videoUrl': 'epitome-staging.pff.com/en/film_room/551fa278-ff1d-4e1c-864e-d57f05009e6f'}",38
"{'id': '515', 'name': 'Grêmio', 'shortName': 'GRM'}","{'name': 'Away', 'primaryColor': '#ffffff', 'primaryTextColor': '#000000', 'secondaryColor': '#000000', 'secondaryTextColor': '#ffffff'}","{'id': '42', 'name': 'Brasileiro Série A'}",2023-12-07T00:30:00,3035.302,6355.155,"{'id': '436', 'name': 'Fluminense FC', 'shortName': 'FMN'}","{'name': 'Home', 'primaryColor': '#870a28', 'primaryTextColor': '#ffffff', 'secondaryColor': '#00613c', 'secondaryTextColor': '#ffffff'}",False,12868,50.5272,55.10065,2023,"{'id': '364', 'name': 'Maracanã', 'pitchLength': 105.0, 'pitchWidth': 68.0}",3.67,3049.116,"{'fps': 29.97, 'id': '15246', 'videoUrl': 'epitome-staging.pff.com/en/film_room/c8639378-8bf7-4e2c-811c-f01624983e4b'}",38
"{'id': '441', 'name': 'Palmeiras', 'shortName': 'PAL'}","{'name': 'Away', 'primaryColor': '#ffffff', 'primaryTextColor': '#006437', 'secondaryColor': '#006437', 'secondaryTextColor': '#ffffff'}","{'id': '42', 'name': 'Brasileiro Série A'}",2023-12-07T00:30:00,2884.251,5652.119,"{'id': '514', 'name': 'Cruzeiro', 'shortName': 'CRZ'}","{'name': 'Away', 'primaryColor': '#0000CD', 'primaryTextColor': '#ffffff', 'secondaryColor': '#ffffff', 'secondaryTextColor': '#0000CD'}",False,12869,47.95851666666668,45.96041666666666,2023,"{'id': '349', 'name': 'Mineirao', 'pitchLength': 105.0, 'pitchWidth': 68.0}",6.74,2894.494,"{'fps': 29.97, 'id': '15247', 'videoUrl': 'epitome-staging.pff.com/en/film_room/52b96922-612c-40be-ba03-27aec8a8ba89'}",38
"{'id': '428', 'name': 'Atlético Mineiro', 'shortName': 'ATM'}","{'name': 'Away', 'primaryColor': '#ffffff', 'primaryTextColor': '#000000', 'secondaryColor': '#ffffff', 'secondaryTextColor': '#000000'}","{'id': '42', 'name': 'Brasileiro Série A'}",2023-12-07T00:30:00,3278.779,6443.744,"{'id': '517', 'name': 'Bahia', 'shortName': 'BAH'}","{'name': 'Away', 'primaryColor': '#4169E1', 'primaryTextColor': '#ffffff', 'secondaryColor': '#ff0000', 'secondaryTextColor': '#4169E1'}",False,12870,52.97853333333333,51.69113333333333,2023,"{'id': '366', 'name': 'Itaipava Arena Fonte Nova', 'pitchLength': 105.0, 'pitchWidth': 68.0}",100.067,3342.276,"{'fps': 29.97, 'id': '15204', 'videoUrl': 'epitome-staging.pff.com/en/film_room/ffd54fa4-f4a4-4442-8760-43cb10139cba'}",38
"{'id': '426', 'name': 'Athletico Paranaense', 'shortName': 'APR'}","{'name': 'Home', 'primaryColor': '#b0000b', 'primaryTextColor': '#000000', 'secondaryColor': '#000000', 'secondaryTextColor': '#b0000b'}","{'id': '42', 'name': 'Brasileiro Série A'}",2023-12-07T00:30:00,3168.268,6413.28,"{'id': '434', 'name': 'Cuiabá', 'shortName': 'CUI'}","{'name': 'Home', 'primaryColor': '#ffff00', 'primaryTextColor': '#339900', 'secondaryColor': '#339900', 'secondaryTextColor': '#ffff00'}",False,12871,51.59491666666667,53.54298333333333,2023,"{'id': '351', 'name': 'Arena Pantanal', 'pitchLength': 105.0, 'pitchWidth': 68.0}",72.573,3200.701,"{'fps': 29.97, 'id': '15248', 'videoUrl': 'epitome-staging.pff.com/en/film_room/3f3a09b4-2a83-47b4-8bc4-74e93b78bf75'}",38
"{'id': '425', 'name': 'América Mineiro', 'shortName': 'AMM'}","{'name': 'Away', 'primaryColor': '#ffffff', 'primaryTextColor': '#008000', 'secondaryColor': '#ffffff', 'secondaryTextColor': '#00f000'}","{'id': '42', 'name': 'Brasileiro Série A'}",2023-12-06T22:00:00,2953.086,5876.743,"{'id': '438', 'name': 'Goiás', 'shortName': 'GOI'}","{'name': 'Home', 'primaryColor': '#005e4f', 'primaryTextColor': '#ffffff', 'secondaryColor': '#ffffff', 'secondaryTextColor': '#005e4f'}",False,12872,48.036366666666666,47.94571666666668,2023,"{'id': '375', 'name': 'Estádio de Hailé Pinheiro', 'pitchLength': 105.0, 'pitchWidth': 68.0}",70.904,3000.0,"{'fps': 29.97, 'id': '15205', 'videoUrl': 'epitome-staging.pff.com/en/film_room/4735b98a-91c8-448a-95e1-bc3a630a282b'}",38
"{'id': '437', 'name': 'Fortaleza', 'shortName': 'FRT'}","{'name': 'Home', 'primaryColor': '#0d5aa5', 'primaryTextColor': '#ffffff', 'secondaryColor': '#e31d1a', 'secondaryTextColor': '#ffffff'}","{'id': '42', 'name': 'Brasileiro Série A'}",2023-12-07T00:30:00,2940.474,5985.686,"{'id': '443', 'name': 'Santos FC', 'shortName': 'STS'}","{'name': 'Home', 'primaryColor': '#ffffff', 'primaryTextColor': '#000000', 'secondaryColor': '#000000', 'secondaryTextColor': '#ffffff'}",False,12873,48.92226666666667,50.37816666666666,2023,"{'id': '367', 'name': 'Estadio Urbano Caldeira', 'pitchLength': 105.0, 'pitchWidth': 68.0}",5.138,2962.996,"{'fps': 29.97, 'id': '15249', 'videoUrl': 'epitome-staging.pff.com/en/film_room/bc957f68-47f2-4550-ba54-7c6f06d8b168'}",38
"{'id': '435', 'name': 'Flamengo', 'shortName': 'FLA'}","{'name': '3rd', 'primaryColor': '#000000', 'primaryTextColor': '#c22a1e', 'secondaryColor': '#000000', 'secondaryTextColor': '#c22a1e'}","{'id': '42', 'name': 'Brasileiro Série A'}",2023-12-07T00:30:00,2976.476,6091.391,"{'id': '444', 'name': 'São Paulo FC', 'shortName': 'SAO'}","{'name': 'Home', 'primaryColor': '#ffffff', 'primaryTextColor': '#ff0000', 'secondaryColor': '#ffffff', 'secondaryTextColor': '#000000'}",True,12874,48.324983333333336,51.45088333333332,2023,"{'id': '370', 'name': 'Estadio do Morumbi', 'pitchLength': 105.0, 'pitchWidth': 68.0}",76.977,3004.338,"{'fps': 29.97, 'id': '15250', 'videoUrl': 'epitome-staging.pff.com/en/film_room/185adab5-1110-4096-8f27-32ee770e3159'}",38
